3.5,-174,56,0.521648157
3.5,-174,58,0.283311325
3.5,-174,60,0.043916934
3.5,-174,62,-0.196209546
3.5,-174,64,-0.436791955
3.5,-174,66,-0.677601663
3.5,-174,68,-0.91845618
3.5,-174,70,-1.159218526
3.5,-174,72,-1.399797592
3.5,-174,74,-1.64014969
3.5,-174,76,-1.880281368
3.5,-174,78,-2.120253465
3.5,-174,80,-2.360186289
3.5,-174,82,-2.600265737
3.5,-174,84,-2.840750074
3.5,-174,86,-3.081977099
3.5,-174,88,-3.324371377
3.5,-174,90,-3.568451239
3.5,-174,92,-3.814835299
3.5,-174,94,-4.064248291
3.5,-174,96,-4.317526089
3.5,-174,98,-4.575619885
3.5,-174,100,-4.83959956
3.5,-174,102,-5.110656396
3.5,-174,104,-5.390105312
3.5,-174,106,-5.679386886
3.5,-174,108,-5.980069422
3.5,-174,110,-6.29385129
3.5,-174,112,-6.622563666
3.5,-174,114,-6.968173646
3.5,-174,116,-7.332787324
3.5,-174,118,-7.718651991
3.5,-174,120,-8.128155722
3.5,-174,122,-8.563821349
3.5,-174,124,-9.028289721
3.5,-174,126,-9.524283761
3.5,-174,128,-10.05453944
3.5,-174,130,-10.62168101
3.5,-174,132,-11.2280037
3.5,-174,134,-11.87510553
3.5,-174,136,-12.56327675
3.5,-174,138,-13.29051273
3.5,-174,140,-14.05097266
3.5,-174,142,-14.83271082
3.5,-174,144,-15.61468574
3.5,-174,146,-16.36366844
3.5,-174,148,-17.0330152
3.5,-174,150,-17.56697065
3.5,-174,152,-17.91381898
3.5,-174,154,-18.04518329
3.5,-174,156,-17.96967562
3.5,-174,158,-17.72962694
3.5,-174,160,-17.38377752
3.5,-174,162,-16.98924726
3.5,-174,164,-16.59169571
3.5,-174,166,-16.22350243
3.5,-174,168,-15.90604201
3.5,-174,170,-15.65294149
3.5,-174,172,-15.47292505
3.5,-174,174,-15.3719219
3.5,-174,176,-15.35453879
3.5,-174,178,-15.42509775
3.5,-174,180,-15.58842519
3.5,-172,0,4.327742702
3.5,-172,2,4.362611714
3.5,-172,4,4.381699995
3.5,-172,6,4.384983185
3.5,-172,8,4.372509731
3.5,-172,10,4.344400315
3.5,-172,12,4.300847061
3.5,-172,14,4.242112485
3.5,-172,16,4.168528066
3.5,-172,18,4.080492365
3.5,-172,20,3.978468523
3.5,-172,22,3.862981053
3.5,-172,24,3.734611775
3.5,-172,26,3.593994844
3.5,-172,28,3.441810794
3.5,-172,30,3.278779623
3.5,-172,32,3.105652956
3.5,-172,34,2.92320543
3.5,-172,36,2.732225452
3.5,-172,38,2.533505587
3.5,-172,40,2.327832838
3.5,-172,42,2.115979134
3.5,-172,44,1.898692353
3.5,-172,46,1.676688164
3.5,-172,48,1.450642994
3.5,-172,50,1.221188309
3.5,-172,52,0.988906363
3.5,-172,54,0.754327436
3.5,-172,56,0.517928532
3.5,-172,58,0.280133351
3.5,-172,60,0.041313292
3.5,-172,62,-0.198210826
3.5,-172,64,-0.438166711
3.5,-172,66,-0.678328586
3.5,-172,68,-0.918515604
3.5,-172,70,-1.158591009
3.5,-172,72,-1.398462313
3.5,-172,74,-1.638082676
3.5,-172,76,-1.877453546
3.5,-172,78,-2.116628565
3.5,-172,80,-2.35571862
3.5,-172,82,-2.594897847
3.5,-172,84,-2.834410343
3.5,-172,86,-3.074577285
3.5,-172,88,-3.315804166
3.5,-172,90,-3.558587835
3.5,-172,92,-3.803523099
3.5,-172,94,-4.051308679
3.5,-172,96,-4.302752377
3.5,-172,98,-4.558775416
3.5,-172,100,-4.820415969
3.5,-172,102,-5.088832002
3.5,-172,104,-5.365303585
3.5,-172,106,-5.651234899
3.5,-172,108,-5.948156162
3.5,-172,110,-6.257725657
